køn,bevægelsesart,område,aar,antal
Mænd,Befolkningen ultimo indeværende år,Odense,2006,91384
Mænd,Befolkningen ultimo indeværende år,Odense,2007,91462
Mænd,Befolkningen ultimo indeværende år,Odense,2008,92018
Mænd,Befolkningen ultimo indeværende år,Odense,2009,92499
Mænd,Befolkningen ultimo indeværende år,Odense,2010,93271
Mænd,Befolkningen ultimo indeværende år,Odense,2011,94057
Mænd,Befolkningen ultimo indeværende år,Odense,2012,94985
Mænd,Befolkningen ultimo indeværende år,Odense,2013,96406
Mænd,Befolkningen ultimo indeværende år,Odense,2014,97263
Mænd,Befolkningen ultimo indeværende år,Odense,2015,98019
Mænd,Befolkningen ultimo indeværende år,Odense,2016,98933
Mænd,Befolkningen ultimo indeværende år,Odense,2017,99943
Mænd,Befolkningen ultimo indeværende år,Svendborg,2006,29077
Mænd,Befolkningen ultimo indeværende år,Svendborg,2007,29242
Mænd,Befolkningen ultimo indeværende år,Svendborg,2008,29405
Mænd,Befolkningen ultimo indeværende år,Svendborg,2009,29311
Mænd,Befolkningen ultimo indeværende år,Svendborg,2010,29088
Mænd,Befolkningen ultimo indeværende år,Svendborg,2011,29040
Mænd,Befolkningen ultimo indeværende år,Svendborg,2012,28924
Mænd,Befolkningen ultimo indeværende år,Svendborg,2013,28758
Mænd,Befolkningen ultimo indeværende år,Svendborg,2014,28825
Mænd,Befolkningen ultimo indeværende år,Svendborg,2015,28983
Mænd,Befolkningen ultimo indeværende år,Svendborg,2016,29130
Mænd,Befolkningen ultimo indeværende år,Svendborg,2017,29257
Mænd,Befolkningen ultimo indeværende år,Ærø,2006,3374
Mænd,Befolkningen ultimo indeværende år,Ærø,2007,3354
Mænd,Befolkningen ultimo indeværende år,Ærø,2008,3355
Mænd,Befolkningen ultimo indeværende år,Ærø,2009,3351
Mænd,Befolkningen ultimo indeværende år,Ærø,2010,3358
Mænd,Befolkningen ultimo indeværende år,Ærø,2011,3337
Mænd,Befolkningen ultimo indeværende år,Ærø,2012,3267
Mænd,Befolkningen ultimo indeværende år,Ærø,2013,3197
Mænd,Befolkningen ultimo indeværende år,Ærø,2014,3141
Mænd,Befolkningen ultimo indeværende år,Ærø,2015,3174
Mænd,Befolkningen ultimo indeværende år,Ærø,2016,3110
Mænd,Befolkningen ultimo indeværende år,Ærø,2017,3094
Mænd,Befolkningen ultimo indeværende år,Billund,2006,13151
Mænd,Befolkningen ultimo indeværende år,Billund,2007,13187
Mænd,Befolkningen ultimo indeværende år,Billund,2008,13208
Mænd,Befolkningen ultimo indeværende år,Billund,2009,13160
Mænd,Befolkningen ultimo indeværende år,Billund,2010,13136
Mænd,Befolkningen ultimo indeværende år,Billund,2011,13179
Mænd,Befolkningen ultimo indeværende år,Billund,2012,13260
Mænd,Befolkningen ultimo indeværende år,Billund,2013,13251
Mænd,Befolkningen ultimo indeværende år,Billund,2014,13251
Mænd,Befolkningen ultimo indeværende år,Billund,2015,13384
Mænd,Befolkningen ultimo indeværende år,Billund,2016,13358
Mænd,Befolkningen ultimo indeværende år,Billund,2017,13340
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2006,56897
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2007,57047
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2008,57268
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2009,57562
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2010,57527
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2011,57485
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2012,57491
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2013,57602
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2014,57803
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2015,58019
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2016,58113
Mænd,Befolkningen ultimo indeværende år,Esbjerg,2017,58187
Mænd,Befolkningen ultimo indeværende år,Fanø,2006,1557
Mænd,Befolkningen ultimo indeværende år,Fanø,2007,1572
Mænd,Befolkningen ultimo indeværende år,Fanø,2008,1587
Mænd,Befolkningen ultimo indeværende år,Fanø,2009,1577
Mænd,Befolkningen ultimo indeværende år,Fanø,2010,1585
Mænd,Befolkningen ultimo indeværende år,Fanø,2011,1592
Mænd,Befolkningen ultimo indeværende år,Fanø,2012,1591
Mænd,Befolkningen ultimo indeværende år,Fanø,2013,1602
Mænd,Befolkningen ultimo indeværende år,Fanø,2014,1598
Mænd,Befolkningen ultimo indeværende år,Fanø,2015,1614
Mænd,Befolkningen ultimo indeværende år,Fanø,2016,1631
Mænd,Befolkningen ultimo indeværende år,Fanø,2017,1662
Mænd,Befolkningen ultimo indeværende år,Fredericia,2006,24597
Mænd,Befolkningen ultimo indeværende år,Fredericia,2007,24690
Mænd,Befolkningen ultimo indeværende år,Fredericia,2008,24844
Mænd,Befolkningen ultimo indeværende år,Fredericia,2009,24924
Mænd,Befolkningen ultimo indeværende år,Fredericia,2010,25042
Mænd,Befolkningen ultimo indeværende år,Fredericia,2011,25090
Mænd,Befolkningen ultimo indeværende år,Fredericia,2012,25132
Mænd,Befolkningen ultimo indeværende år,Fredericia,2013,25188
Mænd,Befolkningen ultimo indeværende år,Fredericia,2014,25304
Mænd,Befolkningen ultimo indeværende år,Fredericia,2015,25518
Mænd,Befolkningen ultimo indeværende år,Fredericia,2016,25567
Mænd,Befolkningen ultimo indeværende år,Fredericia,2017,25734
Mænd,Befolkningen ultimo indeværende år,Haderslev,2006,28065
Mænd,Befolkningen ultimo indeværende år,Haderslev,2007,28116
Mænd,Befolkningen ultimo indeværende år,Haderslev,2008,28129
Mænd,Befolkningen ultimo indeværende år,Haderslev,2009,28074
Mænd,Befolkningen ultimo indeværende år,Haderslev,2010,27990
Mænd,Befolkningen ultimo indeværende år,Haderslev,2011,27971
Mænd,Befolkningen ultimo indeværende år,Haderslev,2012,27921
Mænd,Befolkningen ultimo indeværende år,Haderslev,2013,27854
Mænd,Befolkningen ultimo indeværende år,Haderslev,2014,27926
Mænd,Befolkningen ultimo indeværende år,Haderslev,2015,28009
Mænd,Befolkningen ultimo indeværende år,Haderslev,2016,28001
Mænd,Befolkningen ultimo indeværende år,Haderslev,2017,27933
Mænd,Befolkningen ultimo indeværende år,Kolding,2006,43419
Mænd,Befolkningen ultimo indeværende år,Kolding,2007,43766
Mænd,Befolkningen ultimo indeværende år,Kolding,2008,44095
Mænd,Befolkningen ultimo indeværende år,Kolding,2009,44320
Mænd,Befolkningen ultimo indeværende år,Kolding,2010,44380
Mænd,Befolkningen ultimo indeværende år,Kolding,2011,44524
Mænd,Befolkningen ultimo indeværende år,Kolding,2012,44538
Mænd,Befolkningen ultimo indeværende år,Kolding,2013,44803
Mænd,Befolkningen ultimo indeværende år,Kolding,2014,45222
Mænd,Befolkningen ultimo indeværende år,Kolding,2015,45660
Mænd,Befolkningen ultimo indeværende år,Kolding,2016,45938
Mænd,Befolkningen ultimo indeværende år,Kolding,2017,46129
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2006,38388
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2007,38404
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2008,38266
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2009,38033
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2010,37978
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2011,37920
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2012,37697
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2013,37451
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2014,37352
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2015,37255
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2016,37324
Mænd,Befolkningen ultimo indeværende år,Sønderborg,2017,37224
Mænd,Befolkningen ultimo indeværende år,Tønder,2006,20116
Mænd,Befolkningen ultimo indeværende år,Tønder,2007,20127
Mænd,Befolkningen ultimo indeværende år,Tønder,2008,20092
Mænd,Befolkningen ultimo indeværende år,Tønder,2009,19867
Mænd,Befolkningen ultimo indeværende år,Tønder,2010,19785
Mænd,Befolkningen ultimo indeværende år,Tønder,2011,19578
Mænd,Befolkningen ultimo indeværende år,Tønder,2012,19361
Mænd,Befolkningen ultimo indeværende år,Tønder,2013,19223
Mænd,Befolkningen ultimo indeværende år,Tønder,2014,19079
Mænd,Befolkningen ultimo indeværende år,Tønder,2015,19065
Mænd,Befolkningen ultimo indeværende år,Tønder,2016,19054
Mænd,Befolkningen ultimo indeværende år,Tønder,2017,18994
Mænd,Befolkningen ultimo indeværende år,Varde,2006,25210
Mænd,Befolkningen ultimo indeværende år,Varde,2007,25324
Mænd,Befolkningen ultimo indeværende år,Varde,2008,25513
Mænd,Befolkningen ultimo indeværende år,Varde,2009,25462
Mænd,Befolkningen ultimo indeværende år,Varde,2010,25453
Mænd,Befolkningen ultimo indeværende år,Varde,2011,25387
Mænd,Befolkningen ultimo indeværende år,Varde,2012,25305
Mænd,Befolkningen ultimo indeværende år,Varde,2013,25324
Mænd,Befolkningen ultimo indeværende år,Varde,2014,25444
Mænd,Befolkningen ultimo indeværende år,Varde,2015,25538
Mænd,Befolkningen ultimo indeværende år,Varde,2016,25681
Mænd,Befolkningen ultimo indeværende år,Varde,2017,25586
Mænd,Befolkningen ultimo indeværende år,Vejen,2006,21243
Mænd,Befolkningen ultimo indeværende år,Vejen,2007,21518
Mænd,Befolkningen ultimo indeværende år,Vejen,2008,21662
Mænd,Befolkningen ultimo indeværende år,Vejen,2009,21626
Mænd,Befolkningen ultimo indeværende år,Vejen,2010,21605
Mænd,Befolkningen ultimo indeværende år,Vejen,2011,21640
Mænd,Befolkningen ultimo indeværende år,Vejen,2012,21638
Mænd,Befolkningen ultimo indeværende år,Vejen,2013,21678
Mænd,Befolkningen ultimo indeværende år,Vejen,2014,21688
Mænd,Befolkningen ultimo indeværende år,Vejen,2015,21850
Mænd,Befolkningen ultimo indeværende år,Vejen,2016,21868
Mænd,Befolkningen ultimo indeværende år,Vejen,2017,21893
Mænd,Befolkningen ultimo indeværende år,Vejle,2006,51565
Mænd,Befolkningen ultimo indeværende år,Vejle,2007,52152
Mænd,Befolkningen ultimo indeværende år,Vejle,2008,52613
Mænd,Befolkningen ultimo indeværende år,Vejle,2009,52949
Mænd,Befolkningen ultimo indeværende år,Vejle,2010,53351
Mænd,Befolkningen ultimo indeværende år,Vejle,2011,53787
Mænd,Befolkningen ultimo indeværende år,Vejle,2012,54170
Mænd,Befolkningen ultimo indeværende år,Vejle,2013,54585
Mænd,Befolkningen ultimo indeværende år,Vejle,2014,55095
Mænd,Befolkningen ultimo indeværende år,Vejle,2015,55836
Mænd,Befolkningen ultimo indeværende år,Vejle,2016,56670
Mænd,Befolkningen ultimo indeværende år,Vejle,2017,57097
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2006,29861
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2007,29992
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2008,30107
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2009,29913
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2010,29795
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2011,29704
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2012,29536
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2013,29386
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2014,29388
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2015,29376
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2016,29465
Mænd,Befolkningen ultimo indeværende år,Aabenraa,2017,29491
Mænd,Befolkningen ultimo indeværende år,Favrskov,2006,22672
Mænd,Befolkningen ultimo indeværende år,Favrskov,2007,22982
Mænd,Befolkningen ultimo indeværende år,Favrskov,2008,23308
Mænd,Befolkningen ultimo indeværende år,Favrskov,2009,23457
Mænd,Befolkningen ultimo indeværende år,Favrskov,2010,23659
Mænd,Befolkningen ultimo indeværende år,Favrskov,2011,23685
Mænd,Befolkningen ultimo indeværende år,Favrskov,2012,23706
Mænd,Befolkningen ultimo indeværende år,Favrskov,2013,23745
Mænd,Befolkningen ultimo indeværende år,Favrskov,2014,23960
Mænd,Befolkningen ultimo indeværende år,Favrskov,2015,24099
Mænd,Befolkningen ultimo indeværende år,Favrskov,2016,24236
Mænd,Befolkningen ultimo indeværende år,Favrskov,2017,24346
Mænd,Befolkningen ultimo indeværende år,Hedensted,2006,22722
Mænd,Befolkningen ultimo indeværende år,Hedensted,2007,23064
Mænd,Befolkningen ultimo indeværende år,Hedensted,2008,23302
Mænd,Befolkningen ultimo indeværende år,Hedensted,2009,23255
Mænd,Befolkningen ultimo indeværende år,Hedensted,2010,23315
Mænd,Befolkningen ultimo indeværende år,Hedensted,2011,23308
Mænd,Befolkningen ultimo indeværende år,Hedensted,2012,23222
Mænd,Befolkningen ultimo indeværende år,Hedensted,2013,23229
Mænd,Befolkningen ultimo indeværende år,Hedensted,2014,23427
Mænd,Befolkningen ultimo indeværende år,Hedensted,2015,23526
Mænd,Befolkningen ultimo indeværende år,Hedensted,2016,23696
Mænd,Befolkningen ultimo indeværende år,Hedensted,2017,23718
Mænd,Befolkningen ultimo indeværende år,Horsens,2006,39473
Mænd,Befolkningen ultimo indeværende år,Horsens,2007,40056
Mænd,Befolkningen ultimo indeværende år,Horsens,2008,40914
Mænd,Befolkningen ultimo indeværende år,Horsens,2009,41007
Mænd,Befolkningen ultimo indeværende år,Horsens,2010,41462
Mænd,Befolkningen ultimo indeværende år,Horsens,2011,41925
Mænd,Befolkningen ultimo indeværende år,Horsens,2012,42654
Mænd,Befolkningen ultimo indeværende år,Horsens,2013,43032
Mænd,Befolkningen ultimo indeværende år,Horsens,2014,43467
Mænd,Befolkningen ultimo indeværende år,Horsens,2015,44209
Mænd,Befolkningen ultimo indeværende år,Horsens,2016,44974
Mænd,Befolkningen ultimo indeværende år,Horsens,2017,45216
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2006,19265
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2007,19411
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2008,19321
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2009,19221
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2010,19191
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2011,19137
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2012,19306
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2013,19349
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2014,19362
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2015,19563
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2016,19546
Mænd,Befolkningen ultimo indeværende år,Norddjurs,2017,19619
Mænd,Befolkningen ultimo indeværende år,Odder,2006,10614
Mænd,Befolkningen ultimo indeværende år,Odder,2007,10665
Mænd,Befolkningen ultimo indeværende år,Odder,2008,10688
Mænd,Befolkningen ultimo indeværende år,Odder,2009,10771
Mænd,Befolkningen ultimo indeværende år,Odder,2010,10861
Mænd,Befolkningen ultimo indeværende år,Odder,2011,10782
Mænd,Befolkningen ultimo indeværende år,Odder,2012,10785
Mænd,Befolkningen ultimo indeværende år,Odder,2013,10769
Mænd,Befolkningen ultimo indeværende år,Odder,2014,10881
Mænd,Befolkningen ultimo indeværende år,Odder,2015,10987
Mænd,Befolkningen ultimo indeværende år,Odder,2016,11082
Mænd,Befolkningen ultimo indeværende år,Odder,2017,11255
Mænd,Befolkningen ultimo indeværende år,Randers,2006,46121
Mænd,Befolkningen ultimo indeværende år,Randers,2007,46463
Mænd,Befolkningen ultimo indeværende år,Randers,2008,46777
Mænd,Befolkningen ultimo indeværende år,Randers,2009,47100
Mænd,Befolkningen ultimo indeværende år,Randers,2010,47409
Mænd,Befolkningen ultimo indeværende år,Randers,2011,47704
Mænd,Befolkningen ultimo indeværende år,Randers,2012,47835
Mænd,Befolkningen ultimo indeværende år,Randers,2013,47982
Mænd,Befolkningen ultimo indeværende år,Randers,2014,48213
Mænd,Befolkningen ultimo indeværende år,Randers,2015,48652
Mænd,Befolkningen ultimo indeværende år,Randers,2016,49065
Mænd,Befolkningen ultimo indeværende år,Randers,2017,49121
Mænd,Befolkningen ultimo indeværende år,Samsø,2006,2008
Mænd,Befolkningen ultimo indeværende år,Samsø,2007,1982
Mænd,Befolkningen ultimo indeværende år,Samsø,2008,1946
Mænd,Befolkningen ultimo indeværende år,Samsø,2009,1967
Mænd,Befolkningen ultimo indeværende år,Samsø,2010,1897
Mænd,Befolkningen ultimo indeværende år,Samsø,2011,1904
Mænd,Befolkningen ultimo indeværende år,Samsø,2012,1873
Mænd,Befolkningen ultimo indeværende år,Samsø,2013,1868
Mænd,Befolkningen ultimo indeværende år,Samsø,2014,1853
Mænd,Befolkningen ultimo indeværende år,Samsø,2015,1849
Mænd,Befolkningen ultimo indeværende år,Samsø,2016,1860
Mænd,Befolkningen ultimo indeværende år,Samsø,2017,1852
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2006,42971
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2007,43430
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2008,43864
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2009,44089
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2010,44274
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2011,44448
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2012,44484
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2013,44554
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2014,44801
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2015,45223
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2016,45485
Mænd,Befolkningen ultimo indeværende år,Silkeborg,2017,45858
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2006,27586
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2007,27983
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2008,28287
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2009,28615
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2010,28832
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2011,28987
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2012,28995
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2013,29040
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2014,29332
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2015,29731
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2016,30160
Mænd,Befolkningen ultimo indeværende år,Skanderborg,2017,30560
Mænd,Befolkningen ultimo indeværende år,Syddjurs,2006,20477
Mænd,Befolkningen ultimo indeværende år,Syddjurs,2007,20661
Mænd,Befolkningen ultimo indeværende år,Syddjurs,2008,20597
Mænd,Befolkningen ultimo indeværende år,Syddjurs,2009,20633
Mænd,Befolkningen ultimo indeværende år,Syddjurs,2010,20832
Mænd,Befolkningen ultimo indeværende år,Syddjurs,2011,20924
